3745	13,
3746	14,
3750	15,
3751	16,
3752	17,
3756	18,
3776	13,
3777	14,
3778	15,
3782	16,
3808	14,
3809	15,
3810	16,
3814	17,
3840	15,
3872	16,
4100	10,
4101	11,
4102	12,
4106	13,
4107	14,
4108	15,
4132	11,
4133	12,
4134	13,
4138	14,
4139	15,
4140	16,
4164	12,
4165	13,
4166	14,
4170	15,
4196	13,
4197	14,
4198	15,
4202	16,
4228	14,
4229	15,
4230	16,
4260	15,
4261	16,
4262	17,
4292	16,
4324	17,
4612	12,
4616	13,
4617	14,
4618	15,
4622	16,
4644	13,
4648	14,
4649	15,
4650	16,
4654	17,
4676	14,
4680	15,
4681	16,
4682	17,
4686	18,
4708	15,
4712	16,
4713	17,
4714	18,
4718	19,
4740	16,
4772	17,
5128	15,
5132	16,
5160	16,
5164	17,
5638	14,
5670	15,
5702	16,
5734	17,
5766	18,
5798	19,
6148	14,
6149	15,
6150	16,
6180	15,
6181	16,
6182	17,
6212	16,
6244	17,
6658	14,
6659	15,
6660	16,
6690	15,
6691	16,
6692	17,
6722	16,
6754	17,
7168	14,
7169	15,
7170	16,
7174	17,
7200	15,
7201	16,
7202	17,
7206	18,
7232	16,
7264	17,
7684	17,
7716	18,
8200	6,
8204	7,
8205	8,
8206	9,
8210	10,
8211	11,
8212	12,
8216	13,
8217	14,
8218	15,
8222	16,
8232	7,
8236	8,
8237	9,
8238	10,
8242	11,
8243	12,
8244	13,
8248	14,
8249	15,
8250	16,
8254	17,
8264	8,
8268	9,
8269	10,
8270	11,
8274	12,
8275	13,
8276	14,
8280	15,
8281	16,
8282	17,
8286	18,
8296	9,
8300	10,
8301	11,
8302	12,
8306	13,
8307	14,
8308	15,
8312	16,
8313	17,
8314	18,
8318	19,
8328	10,
8332	11,
8333	12,
8334	13,
8338	14,
8339	15,
8340	16,
8344	17,
8360	11,
8364	12,
8365	13,
8366	14,
8370	15,
8371	16,
8372	17,
8376	18,
8392	12,
8396	13,
8397	14,
8398	15,
8402	16,
8403	17,
8404	18,
8424	13,
8428	14,
8429	15,
8430	16,
8434	17,
8435	18,
8436	19,
8456	14,
8460	15,
8461	16,
8462	17,
8488	15,
8492	16,
8493	17,
8494	18,
8520	16,
8524	17,
8525	18,
8526	19,
8552	17,
8556	18,
8557	19,
8558	20,
8716	9,
8720	10,
8721	11,
8722	12,
8726	13,
8727	14,
8728	15,
8732	16,
8733	17,
8734	18,
8748	10,
8752	11,
8753	12,
8754	13,
8758	14,
8759	15,
8760	16,
8764	17,
8765	18,
8766	19,
8780	11,
8784	12,
8785	13,
8786	14,
8790	15,
8791	16,
8792	17,
8796	18,
8797	19,
8798	20,
8812	12,
8816	13,
8817	14,
8818	15,
8822	16,
8823	17,
8824	18,
8828	19,
8829	20,
8830	21,
8844	13,
8848	14,
8849	15,
8850	16,
8854	17,
8876	14,
8880	15,
8881	16,
8882	17,
8886	18,
8908	15,
8912	16,
8913	17,
8914	18,
8918	19,
8940	16,
8944	17,
8945	18,
8946	19,
8950	20,
8966	13,
8972	17,
8998	14,
9004	18,
9030	15,
9036	19,
9062	16,
9068	20,
9094	17,
9126	18,
9158	19,
9190	20,
9232	12,
9236	13,
9237	14,
9238	15,
9242	16,
9243	17,
9244	18,
9264	13,
9268	14,
9269	15,
9270	16,
9274	17,
9275	18,
9276	19,
9296	14,
9300	15,
9301	16,
9302	17,
9306	18,
9328	15,
9332	16,
9333	17,
9334	18,
9338	19,
9360	16,
9364	17,
9365	18,
9366	19,
9392	17,
9396	18,
9397	19,
9398	20,
9424	18,
9428	19,
9456	19,
9460	20,
9476	13,
9477	14,
9478	15,
9482	16,
9508	14,
9509	15,
9510	16,
9514	17,
9540	15,
9541	16,
9542	17,
9546	18,
9572	16,
9573	17,
9574	18,
9578	19,
9604	17,
9605	18,
9606	19,
9636	18,
9637	19,
9638	20,
9668	19,
9700	20,
9748	15,
9752	16,
9753	17,
9754	18,
9758	19,
9780	16,
9784	17,
9785	18,
9786	19,
9790	20,
9812	17,
9816	18,
9817	19,
9818	20,
9822	21,
9844	18,
9848	19,
9849	20,
9850	21,
9854	22,
9876	19,
9908	20,
9986	13,
9987	14,
9988	15,
9992	16,
9993	17,
9994	18,
9998	19,
10018	14,
10019	15,
10020	16,
10024	17,
10025	18,
10026	19,
10030	20,
10050	15,
10051	16,
10052	17,
10056	18,
10057	19,
10058	20,
10062	21,
10082	16,
10083	17,
10084	18,
10088	19,
10089	20,
10090	21,
10094	22,
10114	17,
10115	18,
10116	19,
10146	18,
10147	19,
10148	20,
10178	19,
10210	20,
10240	5,
10241	6,
10242	7,
10246	8,
10247	9,
10248	10,
10252	11,
10253	12,
10254	13,
10258	14,
10272	6,
10273	7,
10274	8,
10278	9,
10279	10,
10280	11,
10284	12,
10285	13,
10286	14,
10290	15,
10304	7,
10305	8,
10306	9,
10310	10,
10311	11,
10312	12,
10316	13,
10317	14,
10318	15,
10322	16,
10336	8,
10337	9,
10338	10,
10342	11,
10343	12,
10344	13,
10348	14,
10349	15,
10350	16,
10354	17,
10368	9,
10369	10,
10370	11,
10374	12,
10375	13,
10376	14,
10380	15,
10381	16,
10382	17,
10386	18,
10400	10,
10401	11,
10402	12,
10406	13,
10407	14,
10408	15,
10412	16,
10413	17,
10414	18,
10418	19,
10432	11,
10433	12,
10434	13,
10438	14,
10439	15,
10440	16,
10444	17,
10445	18,
10446	19,
10464	12,
10465	13,
10466	14,
10470	15,
10471	16,
10472	17,
10476	18,
10477	19,
10478	20,
10496	13,
10497	14,
10498	15,
10502	16,
10528	14,
10529	15,
10530	16,
10534	17,
10560	15,
10561	16,
10562	17,
10566	18,
10592	16,
10593	17,
10594	18,
10598	19,
10624	17,
10656	18,
10756	8,
10757	9,
10758	10,
10762	11,
10763	12,
10764	13,
10768	14,
10769	15,
10770	16,
10774	17,
10788	9,
10789	10,
10790	11,
10794	12,
10795	13,
10796	14,
10800	15,
10801	16,
10802	17,
10806	18,
10820	10,
10821	11,
10822	12,
10826	13,
10827	14,
10828	15,
10832	16,
10833	17,
10834	18,
10838	19,
10852	11,
10853	12,
10854	13,
10858	14,
10859	15,
10860	16,
10864	17,
10865	18,
10866	19,
